"associatedMedia","data_provider_category_HumanObservation","scientificName_HumanObservation","scientificNameID_HumanObservation","higherClassification_group","Abundance","Biovolume","volume_imaged","concentrationFlag","eventDate","decimalLatitude","decimalLongitude","depth","eventID"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",4,190.696,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",5,1507.606,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Leptocylindrus mediterraneus","Leptocylindrus mediterraneus","urn:lsid:marinespecies.org:taxname:149230","Bacillariophyceae",2,29646.122,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",1,4454.978,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",5,3123.206,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Thalassionema","Thalassionema","urn:lsid:marinespecies.org:taxname:149092","Bacillariophyceae",2,8589.299,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",18,51639.205,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",25,11941.855,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",2,36020.941,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",5,706.101,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",513,239873.189,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1809,122904.89,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",3,69.59,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",3,5515.884,3.896,0,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T011536_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",14,2603.821,3.896,1,2018-02-02 01:16:00,40.5261,-70.8855,5,"NESLTER_transect/D20180202T011536_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,2637.778,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,211128.406,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",9,9106.155,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",5,68485.81,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",1,35463.126,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",3,969.13,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",1,6502.017,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",4,1363.87,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",6,85884.835,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Leptocylindrus","Leptocylindrus","urn:lsid:marinespecies.org:taxname:149038","Bacillariophyceae",1,4124.938,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",5,16854.797,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",3,13331.299,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",8,1994.693,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",22,60752.572,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",25,14086.123,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",10,1555.694,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",422,270090.87,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1735,126265.47,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",8,105.901,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",4,16044.877,3.949,0,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T013825_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",10,1426.394,3.949,1,2018-02-02 01:38:00,40.5226,-70.8885,5,"NESLTER_transect/D20180202T013825_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",3,3584.996,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",3,353210.001,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",10,85290.731,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",5,704.151,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",2,757.618,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,41417.314,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",3,368.166,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",2,5248.26,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",5,2014.722,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",20,28272.082,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",25,12259.743,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",1,1068.517,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",7,994.851,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",445,329294.559,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1523,102567.042,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",4,69.432,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",5,29172.996,4.04,0,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T020114_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",15,10990.036,4.04,1,2018-02-02 02:01:00,40.4718,-70.8857,5,"NESLTER_transect/D20180202T020114_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,595.412,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",2,149976.183,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",2,8004.189,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",7,131738.825,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",3,307.437,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,849.97,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",1,18757.294,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",5,47893.669,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,86.847,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",8,29956.05,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",5,2002.831,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",24,409025.547,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",30,14206.129,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",3,13337.541,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",14,2469.89,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",447,324955.335,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","flagellate","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1,96.078,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1446,110945.692,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",3,84.878,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",3,8032.451,4.084,0,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T022403_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",6,1267.337,4.084,1,2018-02-02 02:24:00,40.4144,-70.8819,5,"NESLTER_transect/D20180202T022403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T024651_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",4,7164.675,4.064,1,2018-02-02 02:47:00,40.3594,-70.8754,5,"NESLTER_transect/D20180202T024651_IFCB102"
